count;len
46;9841
44;9842
42;9843
40;9844
30;9845
43;9846
44;9847
46;9848
78;9849
44;9850
45;9851
45;9852
40;9853
50;9854
44;9855
48;9856
47;9857
48;9858
50;9859
42;9860
62;9861
42;9862
38;9863
42;9864
50;9865
51;9866
59;9867
49;9868
37;9869
57;9870
70;9871
39;9872
52;9873
47;9874
26;9875
45;9876
40;9877
29;9878
36;9879
45;9880
42;9881
39;9882
38;9883
40;9884
39;9885
46;9886
33;9887
49;9888
34;9889
38;9890
39;9891
52;9892
59;9893
56;9894
44;9895
41;9896
35;9897
46;9898
43;9899
37;9900
41;9901
47;9902
42;9903
36;9904
52;9905
42;9906
31;9907
31;9908
53;9909
38;9910
44;9911
39;9912
44;9913
51;9914
34;9915
50;9916
43;9917
40;9918
38;9919
42;9920
30;9921
46;9922
49;9923
30;9924
34;9925
31;9926
36;9927
57;9928
51;9929
52;9930
43;9931
68;9932
27;9933
40;9934
40;9935
37;9936
35;9937
37;9938
35;9939
42;9940
34;9941
36;9942
41;9943
37;9944
38;9945
41;9946
22;9947
48;9948
36;9949
51;9950
49;9951
52;9952
58;9953
28;9954
41;9955
53;9956
57;9957
36;9958
48;9959
35;9960
39;9961
34;9962
35;9963
52;9964
29;9965
38;9966
30;9967
50;9968
55;9969
126;9970
132;9971
68;9972
40;9973
43;9974
39;9975
60;9976
46;9977
45;9978
26;9979
45;9980
42;9981
46;9982
47;9983
44;9984
45;9985
71;9986
49;9987
35;9988
30;9989
39;9990
42;9991
50;9992
30;9993
42;9994
31;9995
34;9996
39;9997
54;9998
81;9999
54;10000
88;10001
54;10002
70;10003
62;10004
32;10005
33;10006
46;10007
34;10008
30;10009
35;10010
39;10011
50;10012
36;10013
48;10014
37;10015
78;10016
48;10017
46;10018
59;10019
40;10020
44;10021
40;10022
30;10023
55;10024
39;10025
41;10026
23;10027
44;10028
38;10029
54;10030
41;10031
46;10032
51;10033
41;10034
38;10035
37;10036
43;10037
39;10038
35;10039
29;10040
41;10041
34;10042
44;10043
27;10044
50;10045
46;10046
48;10047
38;10048
37;10049
30;10050
46;10051
46;10052
67;10053
35;10054
42;10055
47;10056
46;10057
70;10058
43;10059
56;10060
41;10061
41;10062
34;10063
47;10064
63;10065
30;10066
51;10067
37;10068
45;10069
49;10070
42;10071
53;10072
46;10073
43;10074
50;10075
47;10076
48;10077
58;10078
50;10079
41;10080
47;10081
38;10082
41;10083
47;10084
33;10085
30;10086
31;10087
32;10088
45;10089
33;10090
27;10091
34;10092
37;10093
34;10094
34;10095
40;10096
31;10097
46;10098
72;10099
62;10100
47;10101
50;10102
52;10103
34;10104
38;10105
50;10106
30;10107
41;10108
44;10109
37;10110
44;10111
39;10112
56;10113
44;10114
89;10115
52;10116
46;10117
50;10118
44;10119
37;10120
64;10121
35;10122
47;10123
39;10124
49;10125
35;10126
48;10127
45;10128
48;10129
59;10130
36;10131
38;10132
38;10133
40;10134
27;10135
40;10136
34;10137
47;10138
49;10139
48;10140
44;10141
59;10142
39;10143
58;10144
38;10145
40;10146
43;10147
35;10148
27;10149
49;10150
39;10151
36;10152
38;10153
42;10154
39;10155
52;10156
42;10157
36;10158
59;10159
36;10160
31;10161
24;10162
45;10163
37;10164
38;10165
44;10166
40;10167
39;10168
44;10169
29;10170
39;10171
41;10172
60;10173
45;10174
40;10175
45;10176
37;10177
41;10178
34;10179
48;10180
30;10181
37;10182
28;10183
35;10184
30;10185
39;10186
27;10187
33;10188
41;10189
39;10190
37;10191
36;10192
36;10193
36;10194
36;10195
29;10196
29;10197
37;10198
34;10199
37;10200
43;10201
29;10202
26;10203
42;10204
34;10205
48;10206
40;10207
45;10208
35;10209
47;10210
39;10211
36;10212
57;10213
25;10214
55;10215
38;10216
42;10217
32;10218
32;10219
34;10220
34;10221
44;10222
35;10223
33;10224
35;10225
41;10226
30;10227
28;10228
45;10229
31;10230
40;10231
42;10232
51;10233
29;10234
40;10235
29;10236
38;10237
28;10238
38;10239
41;10240
25;10241
32;10242
27;10243
23;10244
34;10245
31;10246
23;10247
32;10248
21;10249
41;10250
30;10251
41;10252
26;10253
38;10254
27;10255
38;10256
31;10257
31;10258
33;10259
34;10260
43;10261
48;10262
26;10263
40;10264
31;10265
40;10266
20;10267
24;10268
25;10269
42;10270
55;10271
33;10272
43;10273
37;10274
35;10275
40;10276
27;10277
33;10278
43;10279
42;10280
39;10281
46;10282
29;10283
31;10284
31;10285
32;10286
37;10287
39;10288
38;10289
58;10290
40;10291
45;10292
24;10293
38;10294
19;10295
23;10296
26;10297
20;10298
29;10299
25;10300
25;10301
26;10302
29;10303
40;10304
28;10305
33;10306
35;10307
41;10308
25;10309
33;10310
34;10311
41;10312
43;10313
31;10314
25;10315
22;10316
19;10317
39;10318
29;10319
33;10320
34;10321
43;10322
31;10323
28;10324
21;10325
18;10326
39;10327
31;10328
55;10329
23;10330
35;10331
29;10332
38;10333
21;10334
43;10335
28;10336
52;10337
27;10338
38;10339
30;10340
15;10341
23;10342
43;10343
43;10344
54;10345
33;10346
23;10347
31;10348
27;10349
25;10350
36;10351
26;10352
42;10353
28;10354
34;10355
34;10356
47;10357
35;10358
27;10359
28;10360
31;10361
33;10362
26;10363
46;10364
20;10365
31;10366
37;10367
45;10368
27;10369
33;10370
31;10371
33;10372
30;10373
42;10374
26;10375
26;10376
30;10377
30;10378
30;10379
22;10380
34;10381
32;10382
40;10383
26;10384
31;10385
41;10386
39;10387
30;10388
38;10389
37;10390
28;10391
32;10392
30;10393
26;10394
30;10395
29;10396
35;10397
24;10398
37;10399
27;10400
29;10401
33;10402
17;10403
20;10404
27;10405
19;10406
35;10407
29;10408
32;10409
26;10410
29;10411
27;10412
33;10413
26;10414
31;10415
32;10416
55;10417
26;10418
35;10419
31;10420
31;10421
31;10422
34;10423
26;10424
23;10425
25;10426
23;10427
35;10428
31;10429
24;10430
41;10431
22;10432
29;10433
20;10434
29;10435
31;10436
23;10437
28;10438
23;10439
26;10440
30;10441
28;10442
24;10443
20;10444
25;10445
24;10446
25;10447
35;10448
33;10449
19;10450
35;10451
39;10452
29;10453
36;10454
19;10455
38;10456
28;10457
25;10458
45;10459
22;10460
24;10461
26;10462
28;10463
30;10464
30;10465
22;10466
35;10467
21;10468
37;10469
25;10470
42;10471
30;10472
28;10473
40;10474
40;10475
33;10476
25;10477
59;10478
51;10479
17;10480
31;10481
20;10482
29;10483
22;10484
31;10485
33;10486
30;10487
30;10488
37;10489
28;10490
23;10491
31;10492
32;10493
32;10494
29;10495
30;10496
22;10497
28;10498
30;10499
25;10500
37;10501
24;10502
27;10503
33;10504
36;10505
24;10506
55;10507
33;10508
39;10509
25;10510
32;10511
27;10512
32;10513
34;10514
26;10515
34;10516
39;10517
26;10518
34;10519
28;10520
30;10521
21;10522
31;10523
24;10524
37;10525
31;10526
42;10527
30;10528
33;10529
31;10530
35;10531
27;10532
31;10533
35;10534
29;10535
27;10536
33;10537
29;10538
67;10539
55;10540
44;10541
52;10542
32;10543
25;10544
29;10545
42;10546
39;10547
36;10548
32;10549
41;10550
33;10551
21;10552
36;10553
25;10554
57;10555
26;10556
22;10557
22;10558
25;10559
27;10560
32;10561
50;10562
34;10563
32;10564
69;10565
33;10566
41;10567
17;10568
33;10569
25;10570
18;10571
24;10572
34;10573
34;10574
26;10575
31;10576
44;10577
37;10578
27;10579
24;10580
38;10581
32;10582
35;10583
39;10584
37;10585
35;10586
31;10587
32;10588
34;10589
33;10590
29;10591
34;10592
43;10593
28;10594
25;10595
37;10596
45;10597
44;10598
27;10599
26;10600
33;10601
40;10602
29;10603
35;10604
20;10605
32;10606
23;10607
40;10608
31;10609
32;10610
27;10611
31;10612
31;10613
42;10614
32;10615
27;10616
37;10617
31;10618
39;10619
29;10620
43;10621
23;10622
27;10623
31;10624
30;10625
19;10626
26;10627
38;10628
31;10629
51;10630
36;10631
35;10632
53;10633
59;10634
55;10635
42;10636
29;10637
42;10638
34;10639
40;10640
33;10641
25;10642
23;10643
17;10644
22;10645
27;10646
31;10647
27;10648
22;10649
37;10650
25;10651
28;10652
46;10653
22;10654
40;10655
21;10656
44;10657
30;10658
27;10659
39;10660
34;10661
44;10662
33;10663
36;10664
24;10665
28;10666
20;10667
30;10668
22;10669
29;10670
23;10671
27;10672
20;10673
26;10674
24;10675
26;10676
23;10677
20;10678
40;10679
25;10680
40;10681
28;10682
31;10683
27;10684
61;10685
21;10686
29;10687
33;10688
40;10689
36;10690
26;10691
33;10692
20;10693
15;10694
25;10695
22;10696
25;10697
24;10698
25;10699
25;10700
29;10701
25;10702
25;10703
25;10704
25;10705
28;10706
32;10707
54;10708
32;10709
47;10710
29;10711
28;10712
20;10713
42;10714
12;10715
30;10716
32;10717
34;10718
29;10719
23;10720
23;10721
25;10722
27;10723
22;10724
24;10725
29;10726
14;10727
28;10728
34;10729
21;10730
34;10731
19;10732
24;10733
25;10734
24;10735
26;10736
17;10737
32;10738
17;10739
36;10740
19;10741
28;10742
27;10743
35;10744
20;10745
21;10746
26;10747
31;10748
19;10749
29;10750
18;10751
27;10752
24;10753
14;10754
27;10755
26;10756
21;10757
36;10758
29;10759
21;10760
21;10761
23;10762
16;10763
52;10764
20;10765
40;10766
24;10767
41;10768
20;10769
23;10770
16;10771
22;10772
21;10773
23;10774
18;10775
30;10776
37;10777
23;10778
29;10779
30;10780
17;10781
26;10782
15;10783
30;10784
25;10785
31;10786
15;10787
27;10788
30;10789
31;10790
36;10791
45;10792
36;10793
21;10794
26;10795
32;10796
32;10797
23;10798
30;10799
32;10800
14;10801
17;10802
34;10803
22;10804
38;10805
26;10806
31;10807
23;10808
26;10809
33;10810
22;10811
23;10812
28;10813
21;10814
28;10815
29;10816
22;10817
13;10818
17;10819
9;10820
26;10821
18;10822
28;10823
24;10824
43;10825
29;10826
37;10827
21;10828
41;10829
21;10830
36;10831
19;10832
46;10833
30;10834
70;10835
19;10836
61;10837
24;10838
38;10839
21;10840
40;10841
31;10842
28;10843
33;10844
29;10845
19;10846
34;10847
18;10848
23;10849
28;10850
54;10851
33;10852
27;10853
34;10854
35;10855
24;10856
32;10857
32;10858
49;10859
32;10860
36;10861
20;10862
36;10863
43;10864
33;10865
97;10866
39;10867
39;10868
16;10869
17;10870
22;10871
13;10872
25;10873
17;10874
18;10875
30;10876
27;10877
27;10878
24;10879
25;10880
25;10881
18;10882
21;10883
22;10884
24;10885
30;10886
27;10887
18;10888
29;10889
26;10890
29;10891
25;10892
22;10893
19;10894
30;10895
31;10896
28;10897
16;10898
28;10899
38;10900
19;10901
45;10902
45;10903
23;10904
27;10905
21;10906
33;10907
29;10908
19;10909
27;10910
18;10911
24;10912
23;10913
22;10914
21;10915
28;10916
34;10917
36;10918
25;10919
13;10920
18;10921
23;10922
25;10923
39;10924
25;10925
24;10926
26;10927
15;10928
16;10929
16;10930
24;10931
21;10932
25;10933
28;10934
19;10935
20;10936
22;10937
15;10938
30;10939
33;10940
48;10941
29;10942
41;10943
46;10944
26;10945
42;10946
39;10947
37;10948
19;10949
19;10950
26;10951
39;10952
26;10953
30;10954
20;10955
20;10956
20;10957
22;10958
33;10959
14;10960
16;10961
23;10962
21;10963
19;10964
21;10965
18;10966
22;10967
30;10968
17;10969
28;10970
19;10971
25;10972
23;10973
29;10974
21;10975
17;10976
27;10977
24;10978
11;10979
20;10980
16;10981
29;10982
15;10983
33;10984
30;10985
43;10986
22;10987
30;10988
31;10989
33;10990
29;10991
15;10992
29;10993
35;10994
28;10995
22;10996
32;10997
36;10998
25;10999
18;11000
27;11001
16;11002
23;11003
25;11004
23;11005
27;11006
17;11007
17;11008
20;11009
18;11010
19;11011
20;11012
19;11013
28;11014
16;11015
20;11016
35;11017
45;11018
33;11019
15;11020
23;11021
21;11022
26;11023
28;11024
12;11025
13;11026
13;11027
23;11028
33;11029
23;11030
19;11031
21;11032
22;11033
19;11034
24;11035
40;11036
16;11037
18;11038
19;11039
25;11040
29;11041
17;11042
16;11043
16;11044
19;11045
23;11046
19;11047
16;11048
20;11049
22;11050
6;11051
24;11052
28;11053
24;11054
19;11055
20;11056
17;11057
25;11058
20;11059
3;11060
16;11061
19;11062
8;11063
14;11064
29;11065
24;11066
19;11067
25;11068
16;11069
26;11070
63;11071
26;11072
41;11073
34;11074
32;11075
34;11076
15;11077
16;11078
15;11079
19;11080
15;11081
17;11082
27;11083
17;11084
16;11085
23;11086
25;11087
14;11088
18;11089
11;11090
22;11091
18;11092
28;11093
26;11094
32;11095
18;11096
21;11097
16;11098
28;11099
17;11100
17;11101
27;11102
34;11103
23;11104
22;11105
20;11106
34;11107
24;11108
22;11109
25;11110
22;11111
16;11112
27;11113
15;11114
15;11115
32;11116
29;11117
18;11118
18;11119
18;11120
12;11121
20;11122
20;11123
19;11124
18;11125
16;11126
26;11127
20;11128
26;11129
32;11130
20;11131
20;11132
21;11133
25;11134
27;11135
24;11136
12;11137
8;11138
15;11139
16;11140
17;11141
28;11142
18;11143
18;11144
9;11145
18;11146
15;11147
25;11148
14;11149
13;11150
22;11151
16;11152
24;11153
24;11154
30;11155
24;11156
27;11157
24;11158
35;11159
22;11160
26;11161
27;11162
23;11163
21;11164
27;11165
18;11166
25;11167
28;11168
24;11169
31;11170
31;11171
23;11172
39;11173
27;11174
26;11175
31;11176
33;11177
14;11178
33;11179
19;11180
16;11181
22;11182
25;11183
21;11184
17;11185
16;11186
15;11187
19;11188
12;11189
19;11190
16;11191
10;11192
21;11193
60;11194
11;11195
15;11196
13;11197
17;11198
15;11199
12;11200
23;11201
13;11202
11;11203
10;11204
9;11205
29;11206
24;11207
16;11208
10;11209
18;11210
15;11211
19;11212
23;11213
18;11214
25;11215
19;11216
28;11217
14;11218
12;11219
15;11220
15;11221
12;11222
25;11223
22;11224
17;11225
22;11226
31;11227
18;11228
26;11229
20;11230
21;11231
34;11232
19;11233
36;11234
19;11235
17;11236
15;11237
17;11238
26;11239
10;11240
21;11241
21;11242
18;11243
24;11244
25;11245
18;11246
14;11247
18;11248
21;11249
11;11250
7;11251
30;11252
21;11253
32;11254
13;11255
20;11256
12;11257
23;11258
11;11259
17;11260
8;11261
16;11262
17;11263
22;11264
17;11265
21;11266
11;11267
12;11268
14;11269
22;11270
21;11271
18;11272
18;11273
29;11274
18;11275
26;11276
22;11277
30;11278
19;11279
26;11280
29;11281
31;11282
23;11283
15;11284
22;11285
28;11286
22;11287
34;11288
18;11289
24;11290
33;11291
31;11292
32;11293
29;11294
25;11295
33;11296
33;11297
25;11298
17;11299
18;11300
23;11301
32;11302
21;11303
28;11304
34;11305
28;11306
22;11307
17;11308
22;11309
14;11310
21;11311
16;11312
27;11313
21;11314
31;11315
10;11316
19;11317
17;11318
19;11319
67;11320
25;11321
20;11322
17;11323
25;11324
24;11325
9;11326
22;11327
18;11328
21;11329
14;11330
22;11331
16;11332
13;11333
14;11334
11;11335
15;11336
30;11337
13;11338
22;11339
13;11340
14;11341
15;11342
15;11343
15;11344
21;11345
23;11346
18;11347
28;11348
19;11349
18;11350
13;11351
19;11352
11;11353
20;11354
15;11355
14;11356
18;11357
11;11358
12;11359
15;11360
26;11361
20;11362
19;11363
20;11364
26;11365
23;11366
14;11367
14;11368
19;11369
16;11370
15;11371
17;11372
9;11373
20;11374
10;11375
14;11376
13;11377
20;11378
14;11379
26;11380
15;11381
24;11382
14;11383
18;11384
11;11385
25;11386
15;11387
23;11388
12;11389
14;11390
18;11391
62;11392
15;11393
20;11394
20;11395
32;11396
18;11397
22;11398
19;11399
21;11400
31;11401
16;11402
19;11403
23;11404
24;11405
19;11406
17;11407
16;11408
24;11409
19;11410
24;11411
18;11412
21;11413
26;11414
15;11415
11;11416
23;11417
10;11418
22;11419
13;11420
12;11421
11;11422
13;11423
12;11424
21;11425
23;11426
17;11427
12;11428
32;11429
40;11430
39;11431
29;11432
30;11433
29;11434
25;11435
39;11436
21;11437
17;11438
31;11439
20;11440
23;11441
40;11442
14;11443
29;11444
6;11445
18;11446
15;11447
23;11448
15;11449
14;11450
21;11451
30;11452
33;11453
49;11454
28;11455
17;11456
33;11457
24;11458
31;11459
23;11460
12;11461
30;11462
20;11463
18;11464
45;11465
21;11466
27;11467
8;11468
17;11469
14;11470
16;11471
10;11472
12;11473
13;11474
19;11475
42;11476
18;11477
17;11478
15;11479
15;11480
13;11481
24;11482
35;11483
14;11484
39;11485
22;11486
19;11487
15;11488
13;11489
28;11490
11;11491
12;11492
21;11493
8;11494
40;11495
16;11496
14;11497
10;11498
26;11499
32;11500
23;11501
21;11502
20;11503
22;11504
15;11505
15;11506
20;11507
8;11508
17;11509
29;11510
32;11511
23;11512
28;11513
23;11514
36;11515
18;11516
23;11517
24;11518
12;11519
22;11520
21;11521
19;11522
19;11523
18;11524
25;11525
16;11526
34;11527
14;11528
14;11529
15;11530
20;11531
14;11532
10;11533
10;11534
20;11535
11;11536
18;11537
16;11538
9;11539
16;11540
12;11541
12;11542
10;11543
9;11544
17;11545
28;11546
11;11547
33;11548
19;11549
22;11550
25;11551
22;11552
17;11553
15;11554
16;11555
15;11556
11;11557
26;11558
11;11559
28;11560
11;11561
15;11562
21;11563
15;11564
11;11565
13;11566
19;11567
12;11568
19;11569
10;11570
11;11571
7;11572
9;11573
10;11574
9;11575
13;11576
8;11577
14;11578
10;11579
9;11580
13;11581
11;11582
9;11583
13;11584
11;11585
10;11586
12;11587
14;11588
4;11589
11;11590
7;11591
13;11592
9;11593
15;11594
18;11595
17;11596
19;11597
16;11598
17;11599
7;11600
17;11601
11;11602
24;11603
14;11604
37;11605
9;11606
17;11607
10;11608
19;11609
12;11610
17;11611
7;11612
21;11613
17;11614
10;11615
18;11616
19;11617
20;11618
21;11619
39;11620
24;11621
11;11622
19;11623
20;11624
10;11625
20;11626
11;11627
8;11628
15;11629
6;11630
6;11631
12;11632
17;11633
21;11634
15;11635
24;11636
25;11637
14;11638
18;11639
20;11640
26;11641
19;11642
26;11643
15;11644
14;11645
16;11646
12;11647
24;11648
18;11649
21;11650
15;11651
32;11652
19;11653
12;11654
10;11655
15;11656
14;11657
36;11658
13;11659
13;11660
22;11661
9;11662
15;11663
14;11664
20;11665
15;11666
14;11667
9;11668
11;11669
15;11670
16;11671
19;11672
27;11673
17;11674
12;11675
21;11676
24;11677
9;11678
9;11679
14;11680
17;11681
16;11682
19;11683
15;11684
16;11685
17;11686
15;11687
14;11688
11;11689
9;11690
14;11691
19;11692
7;11693
19;11694
10;11695
16;11696
21;11697
14;11698
10;11699
17;11700
28;11701
19;11702
17;11703
14;11704
15;11705
14;11706
15;11707
22;11708
16;11709
10;11710
20;11711
17;11712
27;11713
15;11714
39;11715
26;11716
24;11717
28;11718
34;11719
36;11720
34;11721
20;11722
30;11723
28;11724
25;11725
24;11726
25;11727
19;11728
13;11729
24;11730
20;11731
10;11732
19;11733
13;11734
16;11735
12;11736
12;11737
21;11738
10;11739
20;11740
17;11741
6;11742
13;11743
12;11744
14;11745
10;11746
12;11747
12;11748
11;11749
20;11750
13;11751
14;11752
11;11753
22;11754
6;11755
20;11756
15;11757
9;11758
31;11759
28;11760
24;11761
25;11762
24;11763
24;11764
27;11765
20;11766
19;11767
20;11768
21;11769
19;11770
18;11771
25;11772
17;11773
13;11774
14;11775
15;11776
19;11777
27;11778
9;11779
8;11780
27;11781
11;11782
8;11783
15;11784
14;11785
19;11786
12;11787
8;11788
16;11789
26;11790
18;11791
7;11792
11;11793
12;11794
19;11795
10;11796
14;11797
14;11798
9;11799
9;11800
10;11801
17;11802
10;11803
3;11804
10;11805
13;11806
17;11807
23;11808
21;11809
12;11810
11;11811
19;11812
14;11813
7;11814
20;11815
15;11816
17;11817
14;11818
16;11819
13;11820
25;11821
9;11822
21;11823
14;11824
12;11825
16;11826
15;11827
12;11828
15;11829
15;11830
22;11831
16;11832
12;11833
15;11834
6;11835
18;11836
15;11837
12;11838
11;11839
11;11840
10;11841
6;11842
23;11843
8;11844
16;11845
6;11846
16;11847
10;11848
11;11849
11;11850
26;11851
18;11852
27;11853
12;11854
15;11855
13;11856
5;11857
3;11858
7;11859
13;11860
9;11861
15;11862
16;11863
17;11864
11;11865
17;11866
9;11867
11;11868
17;11869
11;11870
12;11871
12;11872
27;11873
27;11874
13;11875
12;11876
6;11877
23;11878
18;11879
13;11880
24;11881
11;11882
14;11883
11;11884
14;11885
15;11886
6;11887
6;11888
10;11889
4;11890
16;11891
10;11892
26;11893
10;11894
67;11895
19;11896
23;11897
12;11898
21;11899
14;11900
15;11901
7;11902
21;11903
13;11904
10;11905
10;11906
19;11907
9;11908
19;11909
25;11910
15;11911
6;11912
14;11913
19;11914
18;11915
7;11916
23;11917
15;11918
6;11919
9;11920
9;11921
13;11922
22;11923
13;11924
19;11925
4;11926
29;11927
23;11928
18;11929
20;11930
11;11931
11;11932
11;11933
5;11934
11;11935
3;11936
14;11937
8;11938
6;11939
11;11940
11;11941
9;11942
15;11943
21;11944
23;11945
8;11946
23;11947
20;11948
12;11949
9;11950
16;11951
12;11952
11;11953
14;11954
8;11955
13;11956
7;11957
17;11958
5;11959
26;11960
22;11961
22;11962
9;11963
15;11964
14;11965
19;11966
5;11967
12;11968
20;11969
15;11970
6;11971
14;11972
6;11973
8;11974
17;11975
12;11976
7;11977
29;11978
7;11979
13;11980
12;11981
5;11982
11;11983
9;11984
6;11985
9;11986
12;11987
12;11988
15;11989
14;11990
11;11991
13;11992
16;11993
7;11994
19;11995
28;11996
17;11997
38;11998
10;11999
29;12000
14;12001
15;12002
10;12003
11;12004
13;12005
11;12006
10;12007
9;12008
20;12009
10;12010
15;12011
5;12012
17;12013
17;12014
8;12015
13;12016
5;12017
15;12018
6;12019
10;12020
9;12021
8;12022
2;12023
9;12024
20;12026
15;12027
12;12028
8;12029
8;12030
6;12031
13;12032
8;12033
14;12034
5;12035
10;12036
5;12037
6;12038
13;12039
8;12040
6;12041
15;12042
6;12043
14;12044
13;12045
22;12046
15;12047
43;12048
15;12049
10;12050
15;12051
19;12052
13;12053
10;12054
5;12055
17;12056
6;12057
6;12058
4;12059
12;12060
9;12061
8;12062
11;12063
13;12064
11;12065
18;12066
10;12067
48;12068
10;12069
7;12070
11;12071
5;12072
7;12073
5;12074
12;12075
3;12076
9;12077
9;12078
8;12079
10;12080
8;12081
21;12082
10;12083
5;12084
8;12085
6;12086
7;12087
12;12088
5;12089
10;12090
12;12091
14;12092
6;12093
2;12094
21;12095
19;12096
14;12097
19;12098
10;12099
5;12100
7;12101
10;12102
9;12103
10;12104
10;12105
10;12106
13;12107
9;12108
16;12109
13;12110
9;12111
8;12112
15;12113
8;12114
12;12115
7;12116
10;12117
9;12118
8;12119
13;12120
4;12121
7;12122
3;12123
18;12124
6;12125
15;12126
12;12127
5;12128
5;12129
10;12130
1;12131
4;12132
13;12133
9;12134
9;12135
9;12136
13;12137
16;12138
4;12139
5;12140
9;12141
10;12142
13;12143
10;12144
16;12145
9;12146
13;12147
15;12148
16;12149
37;12150
26;12151
17;12152
11;12153
11;12154
15;12155
7;12156
18;12157
10;12158
6;12159
9;12160
6;12161
9;12162
5;12163
6;12164
7;12165
12;12166
11;12167
10;12168
6;12169
9;12170
13;12171
5;12172
7;12173
3;12174
10;12175
14;12176
11;12177
8;12178
18;12179
12;12180
14;12181
17;12182
10;12183
5;12184
11;12185
6;12186
6;12187
3;12188
10;12189
5;12190
7;12191
8;12192
9;12193
8;12194
6;12195
10;12196
5;12197
14;12198
11;12199
6;12200
16;12201
14;12202
9;12203
7;12204
4;12205
11;12206
11;12207
8;12208
10;12209
6;12210
3;12211
15;12212
6;12213
5;12214
5;12215
8;12216
4;12217
30;12218
4;12219
30;12220
11;12221
19;12222
18;12223
8;12224
4;12225
5;12226
9;12227
11;12228
13;12229
8;12230
5;12231
7;12232
9;12233
5;12234
5;12235
7;12236
11;12237
4;12238
12;12239
10;12240
4;12241
3;12242
17;12243
12;12244
18;12245
11;12246
8;12247
24;12248
16;12249
16;12250
12;12251
8;12252
6;12253
11;12254
5;12255
4;12256
6;12257
8;12258
6;12259
5;12260
6;12261
5;12262
4;12263
9;12264
4;12265
10;12266
5;12267
4;12268
5;12269
5;12270
2;12271
4;12272
10;12273
7;12274
16;12275
10;12276
9;12277
13;12278
29;12279
3;12280
14;12281
6;12282
16;12283
10;12284
18;12285
18;12286
31;12287
7;12288
19;12289
8;12290
11;12291
9;12292
10;12293
8;12294
7;12295
9;12296
5;12297
8;12298
6;12299
4;12300
2;12301
5;12302
10;12303
20;12304
12;12305
12;12306
11;12307
12;12308
8;12309
8;12310
4;12311
10;12312
12;12313
13;12314
11;12315
3;12316
10;12317
12;12318
11;12319
14;12320
23;12321
8;12322
6;12323
12;12324
6;12325
9;12326
15;12327
6;12328
12;12329
8;12330
6;12331
10;12332
7;12333
6;12334
5;12335
16;12336
6;12337
12;12338
5;12339
12;12340
7;12341
8;12342
7;12343
14;12344
14;12345
12;12346
13;12347
8;12348
5;12349
3;12350
8;12351
13;12352
8;12353
4;12354
10;12355
8;12356
5;12357
15;12358
10;12359
10;12360
12;12361
10;12362
19;12363
16;12364
9;12365
5;12366
11;12367
4;12368
13;12369
10;12370
11;12371
11;12372
13;12373
7;12374
10;12375
7;12376
6;12377
18;12378
5;12379
8;12380
5;12381
6;12382
6;12383
10;12384
15;12385
12;12386
16;12387
3;12388
21;12389
14;12390
17;12391
12;12392
12;12393
14;12394
9;12395
23;12396
25;12397
15;12398
21;12399
9;12400
12;12401
8;12402
7;12403
21;12404
14;12405
11;12406
13;12407
1;12408
12;12409
4;12410
8;12411
11;12412
9;12413
6;12414
14;12415
9;12416
2;12417
10;12418
4;12419
3;12420
1;12421
4;12422
8;12423
5;12424
14;12425
6;12426
8;12427
7;12428
13;12429
10;12430
8;12431
10;12432
16;12433
10;12434
13;12435
11;12436
15;12437
12;12438
9;12439
22;12440
9;12441
18;12442
23;12443
14;12444
16;12445
17;12446
15;12447
15;12448
17;12449
16;12450
14;12451
9;12452
12;12453
11;12454
7;12455
11;12456
16;12457
5;12458
14;12459
11;12460
12;12461
17;12462
5;12463
10;12464
5;12465
19;12466
7;12467
12;12468
9;12469
21;12470
6;12471
17;12472
7;12473
7;12474
12;12475
8;12476
13;12477
8;12478
5;12479
18;12480
5;12481
8;12482
10;12483
6;12484
6;12485
11;12486
5;12487
12;12488
5;12489
13;12490
12;12491
2;12492
15;12493
7;12494
4;12495
7;12496
8;12497
7;12498
11;12499
10;12500
6;12501
7;12502
4;12503
17;12504
6;12505
7;12506
5;12507
7;12508
11;12509
17;12510
7;12511
4;12512
10;12513
15;12514
11;12515
13;12516
13;12517
27;12518
13;12519
27;12520
15;12521
13;12522
8;12523
17;12524
3;12525
14;12526
5;12527
16;12528
10;12529
26;12530
9;12531
10;12532
2;12533
14;12534
4;12535
13;12536
4;12537
21;12538
9;12539
11;12540
14;12541
8;12542
10;12543
14;12544
10;12545
14;12546
8;12547
19;12548
10;12549
8;12550
4;12551
13;12552
5;12553
29;12554
14;12555
7;12556
8;12557
8;12558
35;12559
28;12560
8;12561
17;12562
9;12563
10;12564
4;12565
15;12566
9;12567
8;12568
18;12569
13;12570
10;12571
2;12572
9;12573
4;12574
5;12575
6;12576
6;12577
1;12578
7;12579
4;12580
10;12581
2;12582
11;12583
7;12584
4;12585
11;12586
14;12587
2;12588
9;12589
12;12590
6;12591
10;12592
7;12593
14;12594
9;12595
11;12596
5;12597
3;12598
13;12599
10;12600
10;12601
4;12602
13;12603
6;12604
10;12605
10;12606
5;12607
3;12608
6;12609
4;12610
4;12611
7;12612
4;12613
10;12614
9;12615
8;12616
4;12617
10;12618
4;12619
2;12620
7;12621
6;12622
4;12623
6;12624
11;12625
4;12626
1;12627
5;12628
9;12629
2;12630
8;12631
5;12632
9;12633
3;12634
6;12635
5;12636
9;12637
14;12638
3;12639
10;12640
